country,date,station,tl_cm,wt_g,sex,maturity,year,month,quarter
Tanzania,2005-05-07T00:00:00Z,Nyegezi,35.5,460,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Nyegezi,31.9,360,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,99.5,14000,M,V,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,48,1300,F,III,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,47.2,1220,F,III,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,41.5,860,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,74.9,4810,F,IV,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,44.6,1060,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,45.2,1080,M,V,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,38.2,630,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,39,690,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,41,800,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,42.5,910,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,35.3,450,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,31.5,360,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,36.2,580,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,36.2,580,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,33.1,440,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,34,430,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,28.1,260,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,32.2,370,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,33,360,M,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,42.2,780,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,34.1,430,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,27.2,220,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,29.5,270,F,II,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,27.4,210,NA,I,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,12.5,20,NA,I,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,6.4,5,NA,I,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,11.6,15,NA,I,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,10.3,11,NA,I,2005,May,2
Tanzania,2005-05-07T00:00:00Z,Hippo Is,9,6,NA,I,2005,May,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,39.3,780,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,42.5,950,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,43.4,910,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,40.9,890,M,IV,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,49.8,1900,M,IV,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,52.8,3100,M,IV,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,47.3,1300,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,34.6,600,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,43.1,950,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,66.6,3800,M,V,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,33.8,480,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,47.5,1460,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,45.8,1260,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,71.5,4180,M,V,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,35.7,680,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,31.5,400,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,30.6,400,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,37.2,680,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,29.2,360,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,15.2,50,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,33.7,460,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,32.1,400,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,29.7,370,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,64.5,3100,F,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,23,150,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,21.2,120,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,92.4,11000,M,V,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,14.2,20,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,18.9,50,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,16.3,50,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,15.6,20,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Makobe,14.7,20,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,63.7,3200,M,IV,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,30.9,156,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,22.4,125,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,50.9,1660,F,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,28.8,260,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,24,140,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,18.9,750,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,29.8,280,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,12.4,20,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,30.5,320,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,15.5,45,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,10.4,15,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,29.6,280,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,32.7,420,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,79.7,7000,M,V,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,33.8,400,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,30.3,300,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,34.8,520,M,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,82.9,6000,F,IV,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,28.9,240,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,9.9,11,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,6.5,4,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,9.5,8,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,12.1,220,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,27.8,280,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,20.9,110,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,21.6,115,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,20.2,100,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,25.3,180,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,29.5,260,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,30.5,340,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,12.6,2,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Vessi Is,34.8,440,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,23.3,160,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,49.8,1400,F,III,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,25.2,200,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,30.1,320,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,42,1000,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,53.5,2100,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,14.4,35,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,46.5,1160,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,16.4,55,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,42.6,970,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,35.5,580,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,22.5,120,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,33.1,440,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,26.7,240,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,15,40,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,28.8,300,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,39.5,820,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,47.4,1340,M,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,33.5,440,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,15.1,40,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,19.8,85,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,32.7,420,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,20.3,85,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,20.5,85,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,33.9,420,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,29.8,320,F,II,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,20.6,110,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,18.8,80,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,15.6,45,NA,I,2005,Jun,2
Tanzania,2005-06-07T00:00:00Z,Off Magu Bay,13.2,25,NA,I,2005,Jun,2
Tanzania,2005-07-07T00:00:00Z,Magu Bay,116,17000,F,V,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,41,920,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,50.8,1600,M,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,43.1,1100,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,36,540,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,45.5,1100,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,34.5,420,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,33.6,410,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,38.2,660,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,56.6,2200,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,41.2,920,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,40.4,700,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,28.8,300,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,12.2,3,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,15.5,3,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,9.7,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,11.3,2,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,10.7,2,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,10.7,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,7.5,5,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,32.8,380,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,32.7,480,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,31.2,370,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,38.5,680,M,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,29.2,310,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,31.6,350,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,40.5,790,M,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,32,350,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,9.3,9,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,8.8,8,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,7.5,4,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Magu Bay,36.9,600,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,54.6,2840,M,IV,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,37.2,620,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,37.8,660,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,14.5,4,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,29.2,350,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,15.5,9,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,22.4,120,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,19.7,9,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,12.8,5,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,15,3,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,83.9,7000,M,IV,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,18.6,7,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,27.5,250,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,9.2,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,10.1,5,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,20.8,110,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,8.9,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,9,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,14.8,4,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,33.3,140,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,22.2,130,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,19.4,8,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,10.5,1,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,12.8,3,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,17.2,5,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,18.8,7,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,14.6,3,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,66.6,3400,M,IV,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,49.9,1520,M,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,33.7,460,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,32.5,440,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,33.4,160,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,30.4,320,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Nassa,25.8,220,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,29.5,440,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,55,2000,M,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,60.8,2600,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,30,320,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,31.2,360,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,35,500,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,29,260,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,25.5,200,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,29.1,300,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,21,150,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,24.3,175,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,18.5,85,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,17.2,65,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,16.5,55,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,15.8,55,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,15.5,50,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,14.9,45,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,14,35,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,14,40,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,14.2,35,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,74.5,4760,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,45.2,1100,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,87.5,4920,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,53,1720,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,45.2,1100,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,55.5,2000,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,34.5,400,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,38.6,640,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,44.5,1000,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,36,610,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,38.4,620,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,34.5,420,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Off Nassa Bay,32.5,410,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,11,2,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,62.4,1780,F,III,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,31.5,290,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,32,370,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,31.2,330,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,46,1000,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,24,330,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,47,1240,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,26.9,200,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,7.5,6,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,15.5,50,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,17.6,70,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,10.9,2,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,31.6,1125,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,17.2,6,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,23.5,163,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,20.4,102,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,20.9,225,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,28.5,260,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,34.1,500,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,21.2,125,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,39.5,677,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,21.4,330,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,17.5,65,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,17.1,67,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,31,325,M,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,24,171,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,8.5,5,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,7.6,6,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,8.6,9,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,7.5,6,NA,I,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,38.4,430,F,II,2005,Jul,3
Tanzania,2005-07-07T00:00:00Z,Humi Is,20,102,NA,I,2005,Jul,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,30.4,380,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,27.5,240,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,36.8,660,F,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,24.6,200,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,8.5,6,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,8.4,6,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,8.6,7,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,7.2,4,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,30.7,360,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,17.2,6,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,13.2,3,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,6.9,4,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,21.5,110,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,17.5,6,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,61.4,2900,F,III,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,24.1,170,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,29.3,340,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,8,3,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,16.1,5,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,47,1280,F,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,39.6,820,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,48.2,740,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,20.2,9,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,20.5,150,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,16.6,5,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,15.5,4,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,39.3,720,F,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,29.7,340,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,69.7,4800,F,III,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,9.5,7,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,15.8,4,NA,I,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Chumve Pt,32.4,480,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Nakasora,46.8,1360,F,III,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Nakasora,37.5,620,M,II,2005,Aug,3
Tanzania,2005-08-07T00:00:00Z,Nakasora,31.2,420,M,II,2005,Aug,3
